Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
1698,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16985.25,17022.25,6/1/2023 12:22:00 PM,6/1/2023 2:55:00 PM,FileLong,Stop loss,$74.00,$15447.50,$0.00,$0.00,$0.00,$0.00,$0.00,$40.00,$92.50,$18.50,154,
1699,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16985.00,17022.25,6/1/2023 1:46:00 PM,6/1/2023 2:55:00 PM,ScaleInLong,Stop loss,$74.50,$15522.00,$0.00,$0.00,$0.00,$0.00,$0.00,$1.50,$93.00,$18.50,70,
1700,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17016.25,17022.25,6/1/2023 2:51:00 PM,6/1/2023 2:55:00 PM,ScaleInLong,Stop loss,$12.00,$15534.00,$0.00,$0.00,$0.00,$0.00,$0.00,$6.50,$30.50,$18.50,5,
1701,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17134.25,17084.25,6/2/2023 9:37:00 AM,6/2/2023 9:47:00 AM,FileLong,Stop loss,($100.00),$15434.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$30.00,$130.00,11,
1702,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17109.50,17084.25,6/2/2023 9:47:00 AM,6/2/2023 9:47:00 AM,FileLong,Stop loss,($50.50),$15383.50,$0.00,$0.00,$0.00,$0.00,$0.00,$50.50,$0.00,$50.50,1,
1703,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17084.00,17089.50,6/2/2023 10:52:00 AM,6/2/2023 2:07:00 PM,FileLong,Stop loss,$11.00,$15394.50,$0.00,$0.00,$0.00,$0.00,$0.00,$18.00,$93.50,$82.50,196,
1704,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17113.50,17089.50,6/2/2023 12:46:00 PM,6/2/2023 2:07:00 PM,ScaleInLong,Stop loss,($48.00),$15346.50,$0.00,$0.00,$0.00,$0.00,$0.00,$48.00,$34.50,$82.50,82,
1705,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17121.00,17089.50,6/2/2023 12:52:00 PM,6/2/2023 2:07:00 PM,FileLong,Stop loss,($63.00),$15283.50,$0.00,$0.00,$0.00,$0.00,$0.00,$63.00,$11.00,$74.00,76,
1706,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17108.00,17105.75,6/2/2023 2:52:00 PM,6/2/2023 3:56:00 PM,FileLong,TimeExitLong,($4.50),$15279.00,$0.00,$0.00,$0.00,$0.00,$0.00,$43.50,$28.50,$33.00,65,
1707,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17182.75,17187.75,6/5/2023 11:02:00 AM,6/5/2023 1:20:00 PM,FileLong,Stop loss,$10.00,$15289.00,$0.00,$0.00,$0.00,$0.00,$0.00,$34.50,$68.00,$58.00,139,
1708,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17193.25,17187.75,6/5/2023 11:31:00 AM,6/5/2023 1:20:00 PM,ScaleInLong,Stop loss,($11.00),$15278.00,$0.00,$0.00,$0.00,$0.00,$0.00,$48.00,$47.00,$58.00,110,
1709,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17212.75,17187.75,6/5/2023 12:17:00 PM,6/5/2023 1:20:00 PM,FileLong,Stop loss,($50.00),$15228.00,$0.00,$0.00,$0.00,$0.00,$0.00,$50.00,$8.00,$58.00,64,
1710,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17212.25,17187.75,6/5/2023 1:01:00 PM,6/5/2023 1:20:00 PM,ScaleInLong,Stop loss,($49.00),$15179.00,$0.00,$0.00,$0.00,$0.00,$0.00,$49.00,$9.00,$58.00,20,
1711,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17115.25,17113.75,6/5/2023 3:47:00 PM,6/5/2023 3:56:00 PM,FileLong,TimeExitLong,($3.00),$15176.00,$0.00,$0.00,$0.00,$0.00,$0.00,$17.50,$27.00,$30.00,10,
1712,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17186.75,17136.75,6/7/2023 9:37:00 AM,6/7/2023 9:58:00 AM,FileLong,Stop loss,($100.00),$15076.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$13.00,$113.00,22,
1713,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16935.50,16993.00,6/8/2023 10:17:00 AM,6/8/2023 11:08:00 AM,FileLong,Stop loss,$115.00,$15191.00,$0.00,$0.00,$0.00,$0.00,$0.00,$45.50,$130.00,$15.00,52,
1714,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16938.25,16993.00,6/8/2023 10:36:00 AM,6/8/2023 11:08:00 AM,ScaleInLong,Stop loss,$109.50,$15300.50,$0.00,$0.00,$0.00,$0.00,$0.00,$41.50,$124.50,$15.00,33,
1715,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16965.75,16993.00,6/8/2023 10:56:00 AM,6/8/2023 11:08:00 AM,ScaleInLong,Stop loss,$54.50,$15355.00,$0.00,$0.00,$0.00,$0.00,$0.00,$4.50,$69.50,$15.00,13,
1716,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16980.25,16993.00,6/8/2023 11:02:00 AM,6/8/2023 11:08:00 AM,FileLong,Stop loss,$25.50,$15380.50,$0.00,$0.00,$0.00,$0.00,$0.00,$6.00,$40.50,$15.00,7,
1717,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16996.75,16993.00,6/8/2023 11:07:00 AM,6/8/2023 11:08:00 AM,FileLong,Stop loss,($7.50),$15373.00,$0.00,$0.00,$0.00,$0.00,$0.00,$7.50,$7.50,$15.00,2,
1718,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17007.50,16997.25,6/8/2023 11:12:00 AM,6/8/2023 12:49:00 PM,FileLong,Stop loss,($20.50),$15352.50,$0.00,$0.00,$0.00,$0.00,$0.00,$39.00,$75.00,$95.50,98,
1719,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17002.50,16997.25,6/8/2023 11:17:00 AM,6/8/2023 12:49:00 PM,FileLong,Stop loss,($10.50),$15342.00,$0.00,$0.00,$0.00,$0.00,$0.00,$29.00,$85.00,$95.50,93,
1720,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17031.75,16997.25,6/8/2023 12:26:00 PM,6/8/2023 12:49:00 PM,ScaleInLong,Stop loss,($69.00),$15273.00,$0.00,$0.00,$0.00,$0.00,$0.00,$69.00,$26.50,$95.50,24,
1721,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,16994.50,17019.50,6/8/2023 2:32:00 PM,6/8/2023 3:56:00 PM,FileLong,TimeExitLong,$50.00,$15323.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.00,$85.50,$35.50,85,
1722,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17006.25,17019.50,6/8/2023 3:06:00 PM,6/8/2023 3:56:00 PM,ScaleInLong,TimeExitLong,$26.50,$15349.50,$0.00,$0.00,$0.00,$0.00,$0.00,$10.00,$62.00,$35.50,51,
1723,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17027.75,17019.50,6/8/2023 3:46:00 PM,6/8/2023 3:56:00 PM,ScaleInLong,TimeExitLong,($16.50),$15333.00,$0.00,$0.00,$0.00,$0.00,$0.00,$21.00,$19.00,$35.50,11,
1724,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17113.75,17183.50,6/9/2023 9:37:00 AM,6/9/2023 10:07:00 AM,FileLong,Stop loss,$139.50,$15472.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.50,$160.50,$21.00,31,
1725,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17154.75,17183.50,6/9/2023 9:47:00 AM,6/9/2023 10:07:00 AM,FileLong,Stop loss,$57.50,$15530.00,$0.00,$0.00,$0.00,$0.00,$0.00,$3.00,$78.50,$21.00,21,
1726,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17157.00,17183.50,6/9/2023 9:52:00 AM,6/9/2023 10:07:00 AM,FileLong,Stop loss,$53.00,$15583.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$74.00,$21.00,16,
1727,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17156.75,17106.75,6/9/2023 11:17:00 AM,6/9/2023 11:26:00 AM,FileLong,Stop loss,($100.00),$15483.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$0.50,$100.50,10,
1728,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17083.50,17072.50,6/9/2023 1:07:00 PM,6/9/2023 3:17:00 PM,FileLong,Stop loss,($22.00),$15461.00,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$106.00,$128.00,131,
1729,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17111.25,17072.50,6/9/2023 1:36:00 PM,6/9/2023 3:17:00 PM,ScaleInLong,Stop loss,($77.50),$15383.50,$0.00,$0.00,$0.00,$0.00,$0.00,$77.50,$50.50,$128.00,102,
1730,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17137.00,17198.00,6/12/2023 9:37:00 AM,6/12/2023 1:07:00 PM,FileLong,Stop loss,$122.00,$15505.50,$0.00,$0.00,$0.00,$0.00,$0.00,$60.50,$138.00,$16.00,211,
1731,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17158.00,17198.00,6/12/2023 10:47:00 AM,6/12/2023 1:07:00 PM,FileLong,Stop loss,$80.00,$15585.50,$0.00,$0.00,$0.00,$0.00,$0.00,$62.50,$96.00,$16.00,141,
1732,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17180.75,17198.00,6/12/2023 11:37:00 AM,6/12/2023 1:07:00 PM,FileLong,Stop loss,$34.50,$15620.00,$0.00,$0.00,$0.00,$0.00,$0.00,$14.00,$50.50,$16.00,91,
1733,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17188.00,17198.00,6/12/2023 12:31:00 PM,6/12/2023 1:07:00 PM,ScaleInLong,Stop loss,$20.00,$15640.00,$0.00,$0.00,$0.00,$0.00,$0.00,$8.00,$36.00,$16.00,37,
1734,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17458.75,17408.75,6/13/2023 9:37:00 AM,6/13/2023 9:38:00 AM,FileLong,Stop loss,($100.00),$15540.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$1.50,$101.50,2,
1735,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17406.00,17356.00,6/13/2023 9:47:00 AM,6/13/2023 10:00:00 AM,FileLong,Stop loss,($100.00),$15440.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$20.00,$120.00,14,
1736,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17398.25,17393.50,6/13/2023 10:57:00 AM,6/13/2023 12:01:00 PM,FileLong,Stop loss,($9.50),$15430.50,$0.00,$0.00,$0.00,$0.00,$0.00,$48.50,$117.00,$126.50,65,
1737,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17438.50,17393.50,6/13/2023 11:17:00 AM,6/13/2023 12:01:00 PM,FileLong,Stop loss,($90.00),$15340.50,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$36.50,$126.50,45,
1738,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17442.75,17392.75,6/13/2023 1:02:00 PM,6/13/2023 2:13:00 PM,FileLong,Stop loss,($100.00),$15240.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$31.50,$131.50,72,
1739,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17415.75,17431.75,6/13/2023 3:07:00 PM,6/13/2023 3:56:00 PM,FileLong,TimeExitLong,$32.00,$15272.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$37.50,$5.50,50,
1740,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17485.75,17475.75,6/14/2023 10:12:00 AM,6/14/2023 11:03:00 AM,FileLong,Stop loss,($20.00),$15252.50,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$69.50,$89.50,52,
1741,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17515.50,17475.75,6/14/2023 10:42:00 AM,6/14/2023 11:03:00 AM,FileLong,Stop loss,($79.50),$15173.00,$0.00,$0.00,$0.00,$0.00,$0.00,$79.50,$10.00,$89.50,22,
1742,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17529.00,17516.25,6/14/2023 11:17:00 AM,6/14/2023 11:56:00 AM,FileLong,Stop loss,($25.50),$15147.50,$0.00,$0.00,$0.00,$0.00,$0.00,$25.50,$59.00,$84.50,40,
1743,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17553.25,17516.25,6/14/2023 11:27:00 AM,6/14/2023 11:56:00 AM,FileLong,Stop loss,($74.00),$15073.50,$0.00,$0.00,$0.00,$0.00,$0.00,$74.00,$10.50,$84.50,30,
1744,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17510.75,17460.75,6/14/2023 1:02:00 PM,6/14/2023 1:32:00 PM,FileLong,Stop loss,($100.00),$14973.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$2.00,$102.00,31,
1745,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17402.75,17352.75,6/14/2023 2:12:00 PM,6/14/2023 2:19:00 PM,FileLong,Stop loss,($100.00),$14873.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$4.00,$104.00,8,
1746,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17625.75,17615.25,6/15/2023 11:32:00 AM,6/15/2023 1:11:00 PM,FileLong,Stop loss,($21.00),$14852.50,$0.00,$0.00,$0.00,$0.00,$0.00,$21.00,$83.50,$104.50,100,
1747,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17654.75,17615.25,6/15/2023 12:06:00 PM,6/15/2023 1:11:00 PM,ScaleInLong,Stop loss,($79.00),$14773.50,$0.00,$0.00,$0.00,$0.00,$0.00,$79.00,$11.00,$90.00,66,
1748,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17656.75,17717.00,6/15/2023 1:37:00 PM,6/15/2023 2:40:00 PM,FileLong,Stop loss,$120.50,$14894.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.50,$137.00,$16.50,64,
1749,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17680.50,17717.00,6/15/2023 1:47:00 PM,6/15/2023 2:40:00 PM,FileLong,Stop loss,$73.00,$14967.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.50,$89.50,$16.50,54,
1750,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17696.75,17717.00,6/15/2023 1:57:00 PM,6/15/2023 2:40:00 PM,FileLong,Stop loss,$40.50,$15007.50,$0.00,$0.00,$0.00,$0.00,$0.00,$63.00,$57.00,$16.50,44,
1751,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17704.25,17717.00,6/15/2023 2:32:00 PM,6/15/2023 2:40:00 PM,FileLong,Stop loss,$25.50,$15033.00,$0.00,$0.00,$0.00,$0.00,$0.00,$5.50,$42.00,$16.50,9,
1752,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17607.75,17557.75,6/20/2023 9:37:00 AM,6/20/2023 10:01:00 AM,FileLong,Stop loss,($100.00),$14933.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$90.50,$190.50,25,
1753,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17487.25,17437.25,6/22/2023 10:17:00 AM,6/22/2023 10:42:00 AM,FileLong,Stop loss,($100.00),$14833.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$2.00,$102.00,26,
1754,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17478.50,17479.00,6/22/2023 11:22:00 AM,6/22/2023 12:02:00 PM,FileLong,Stop loss,$1.00,$14834.00,$0.00,$0.00,$0.00,$0.00,$0.00,$70.50,$90.00,$89.00,41,
1755,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17494.75,17479.00,6/22/2023 11:42:00 AM,6/22/2023 12:02:00 PM,FileLong,Stop loss,($31.50),$14802.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.50,$57.50,$89.00,21,
1756,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17513.75,17479.00,6/22/2023 11:52:00 AM,6/22/2023 12:02:00 PM,FileLong,Stop loss,($69.50),$14733.00,$0.00,$0.00,$0.00,$0.00,$0.00,$69.50,$18.00,$87.50,11,
1757,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17466.75,17499.50,6/22/2023 1:37:00 PM,6/22/2023 3:31:00 PM,FileLong,Stop loss,$65.50,$14798.50,$0.00,$0.00,$0.00,$0.00,$0.00,$21.50,$136.00,$70.50,115,
1758,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17504.50,17499.50,6/22/2023 2:06:00 PM,6/22/2023 3:31:00 PM,ScaleInLong,Stop loss,($10.00),$14788.50,$0.00,$0.00,$0.00,$0.00,$0.00,$52.50,$60.50,$70.50,86,
1759,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17502.50,17499.50,6/22/2023 2:07:00 PM,6/22/2023 3:31:00 PM,FileLong,Stop loss,($6.00),$14782.50,$0.00,$0.00,$0.00,$0.00,$0.00,$48.50,$64.50,$70.50,85,
1760,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17524.00,17499.50,6/22/2023 3:02:00 PM,6/22/2023 3:31:00 PM,FileLong,Stop loss,($49.00),$14733.50,$0.00,$0.00,$0.00,$0.00,$0.00,$49.00,$17.50,$66.50,30,
1761,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17293.00,17243.00,6/27/2023 9:57:00 AM,6/27/2023 10:13:00 AM,FileLong,Stop loss,($100.00),$14633.50,$0.00,$0.00,$0.00,$0.00,$0.00,$100.00,$58.50,$158.50,17,
1762,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17323.25,17403.25,6/27/2023 11:32:00 AM,6/27/2023 12:46:00 PM,FileLong,Profit target,$160.00,$14793.50,$0.00,$0.00,$0.00,$0.00,$0.00,$13.00,$160.00,$0.00,75,
1763,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17353.75,17403.25,6/27/2023 11:57:00 AM,6/27/2023 12:46:00 PM,FileLong,Profit target,$99.00,$14892.50,$0.00,$0.00,$0.00,$0.00,$0.00,$22.00,$99.00,$0.00,50,
1764,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17363.25,17403.25,6/27/2023 12:07:00 PM,6/27/2023 12:46:00 PM,FileLong,Profit target,$80.00,$14972.50,$0.00,$0.00,$0.00,$0.00,$0.00,$35.50,$80.00,$0.00,40,
1765,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17372.25,17403.25,6/27/2023 12:36:00 PM,6/27/2023 12:46:00 PM,ScaleInLong,Profit target,$62.00,$15034.50,$0.00,$0.00,$0.00,$0.00,$0.00,$9.00,$62.00,$0.00,11,
1766,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17487.25,17483.25,6/28/2023 10:32:00 AM,6/28/2023 11:16:00 AM,FileLong,Stop loss,($8.00),$15026.50,$0.00,$0.00,$0.00,$0.00,$0.00,$15.50,$124.50,$132.50,45,
1767,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17529.00,17483.25,6/28/2023 10:42:00 AM,6/28/2023 11:16:00 AM,FileLong,Stop loss,($91.50),$14935.00,$0.00,$0.00,$0.00,$0.00,$0.00,$91.50,$41.00,$132.50,35,
1768,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17521.75,17514.75,6/28/2023 11:47:00 AM,6/28/2023 12:28:00 PM,FileLong,Stop loss,($14.00),$14921.00,$0.00,$0.00,$0.00,$0.00,$0.00,$36.50,$79.50,$93.50,42,
1769,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17557.75,17514.75,6/28/2023 12:17:00 PM,6/28/2023 12:28:00 PM,FileLong,Stop loss,($86.00),$14835.00,$0.00,$0.00,$0.00,$0.00,$0.00,$86.00,$7.50,$93.50,12,
1770,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17477.75,17456.75,6/28/2023 1:32:00 PM,6/28/2023 2:39:00 PM,FileLong,Stop loss,($42.00),$14793.00,$0.00,$0.00,$0.00,$0.00,$0.00,$96.00,$26.50,$68.50,68,
1771,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17485.75,17456.75,6/28/2023 2:26:00 PM,6/28/2023 2:39:00 PM,ScaleInLong,Stop loss,($58.00),$14735.00,$0.00,$0.00,$0.00,$0.00,$0.00,$58.00,$10.50,$68.50,14,
1772,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17460.75,17453.25,6/28/2023 3:27:00 PM,6/28/2023 3:56:00 PM,FileLong,TimeExitLong,($15.00),$14720.00,$0.00,$0.00,$0.00,$0.00,$0.00,$48.50,$22.00,$37.00,30,
1773,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17608.25,17708.75,6/30/2023 9:37:00 AM,6/30/2023 10:21:00 AM,FileLong,Profit target,$201.00,$14921.00,$0.00,$0.00,$0.00,$0.00,$0.00,$20.00,$201.00,$0.00,45,
1774,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17654.00,17708.75,6/30/2023 9:47:00 AM,6/30/2023 10:21:00 AM,FileLong,Profit target,$109.50,$15030.50,$0.00,$0.00,$0.00,$0.00,$0.00,$32.00,$109.50,$0.00,35,
1775,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17663.75,17708.75,6/30/2023 9:57:00 AM,6/30/2023 10:21:00 AM,FileLong,Profit target,$90.00,$15120.50,$0.00,$0.00,$0.00,$0.00,$0.00,$32.50,$90.00,$0.00,25,
1776,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,1,17758.25,17739.00,7/5/2023 10:32:00 AM,7/5/2023 10:49:00 AM,FileLong,Stop loss,($38.50),$15082.00,$0.00,$0.00,$0.00,$0.00,$0.00,$38.50,$32.50,$71.00,18,
