Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
890,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17517.25,17581.25,6/20/2023 11:11:00 AM,6/20/2023 12:29:00 PM,ScaleInLong,Profit target,$384.00,$99537.00,$0.00,$0.00,$0.00,$0.00,$0.00,$120.00,$384.00,$0.00,79,
891,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17535.75,17581.25,6/20/2023 11:41:00 AM,6/20/2023 12:29:00 PM,ScaleInLong,Profit target,$273.00,$99810.00,$0.00,$0.00,$0.00,$0.00,$0.00,$204.00,$273.00,$0.00,49,
892,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17470.00,17479.00,6/21/2023 10:01:00 AM,6/21/2023 10:17:00 AM,FileShort,RevExitShort,($54.00),$99756.00,$0.00,$0.00,$0.00,$0.00,$0.00,$60.00,$309.00,$363.00,17,
893,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17463.75,17413.75,6/21/2023 10:18:00 AM,6/21/2023 10:45:00 AM,FileLong,Stop loss,($300.00),$99456.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$39.00,$339.00,28,
894,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17394.25,17406.75,6/21/2023 10:53:00 AM,6/21/2023 11:37:00 AM,FileShort,RevExitShort,($75.00),$99381.00,$0.00,$0.00,$0.00,$0.00,$0.00,$91.50,$294.00,$369.00,45,
895,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17404.25,17475.25,6/21/2023 11:38:00 AM,6/21/2023 2:29:00 PM,FileLong,Profit target,$426.00,$99807.00,$0.00,$0.00,$0.00,$0.00,$0.00,$214.50,$426.00,$0.00,172,
896,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17407.00,17475.25,6/21/2023 12:16:00 PM,6/21/2023 2:29:00 PM,ScaleInLong,Profit target,$409.50,$100216.50,$0.00,$0.00,$0.00,$0.00,$0.00,$138.00,$409.50,$0.00,134,
897,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17414.50,17475.25,6/21/2023 1:41:00 PM,6/21/2023 2:29:00 PM,ScaleInLong,Profit target,$364.50,$100581.00,$0.00,$0.00,$0.00,$0.00,$0.00,$90.00,$364.50,$0.00,49,
898,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17241.50,17291.50,6/26/2023 12:48:00 PM,6/26/2023 2:41:00 PM,FileShort,Stop loss,($300.00),$100281.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$111.00,$411.00,114,
899,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17302.75,17252.75,6/27/2023 9:37:00 AM,6/27/2023 10:11:00 AM,FileLong,Stop loss,($300.00),$99981.00,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$117.00,$417.00,35,
900,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17383.25,17384.25,6/29/2023 10:13:00 AM,6/29/2023 10:14:00 AM,FileShort,RevExitShort,($6.00),$99975.00,$0.00,$0.00,$0.00,$0.00,$0.00,$102.00,$3.00,$9.00,2,
901,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17388.00,17455.50,6/29/2023 10:15:00 AM,6/29/2023 12:06:00 PM,FileLong,Stop loss,$405.00,$100380.00,$0.00,$0.00,$0.00,$0.00,$0.00,$100.50,$568.50,$163.50,112,
902,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17423.50,17455.50,6/29/2023 11:06:00 AM,6/29/2023 12:06:00 PM,ScaleInLong,Stop loss,$192.00,$100572.00,$0.00,$0.00,$0.00,$0.00,$0.00,$31.50,$355.50,$163.50,61,
903,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17473.00,17455.50,6/29/2023 11:26:00 AM,6/29/2023 12:06:00 PM,ScaleInLong,Stop loss,($105.00),$100467.00,$0.00,$0.00,$0.00,$0.00,$0.00,$159.00,$58.50,$163.50,41,
904,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17604.50,17678.25,6/30/2023 9:33:00 AM,6/30/2023 10:50:00 AM,FileLong,Stop loss,$442.50,$100909.50,$0.00,$0.00,$0.00,$0.00,$0.00,$82.50,$688.50,$246.00,78,
905,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17670.25,17678.25,6/30/2023 9:51:00 AM,6/30/2023 10:50:00 AM,ScaleInLong,Stop loss,$48.00,$100957.50,$0.00,$0.00,$0.00,$0.00,$0.00,$136.50,$294.00,$246.00,60,
906,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17502.75,17469.75,7/6/2023 9:38:00 AM,7/6/2023 10:02:00 AM,FileLong,Stop loss,($198.00),$100759.50,$0.00,$0.00,$0.00,$0.00,$0.00,$198.00,$261.00,$459.00,25,
907,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17486.75,17469.75,7/6/2023 9:58:00 AM,7/6/2023 10:02:00 AM,FileLong,Stop loss,($102.00),$100657.50,$0.00,$0.00,$0.00,$0.00,$0.00,$102.00,$87.00,$189.00,5,
908,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17462.50,17463.00,7/10/2023 9:56:00 AM,7/10/2023 11:47:00 AM,FileLong,Stop loss,$3.00,$100660.50,$0.00,$0.00,$0.00,$0.00,$0.00,$205.50,$505.50,$502.50,112,
909,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17513.25,17463.00,7/10/2023 10:16:00 AM,7/10/2023 11:47:00 AM,ScaleInLong,Stop loss,($301.50),$100359.00,$0.00,$0.00,$0.00,$0.00,$0.00,$301.50,$201.00,$502.50,92,
910,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17435.25,17522.50,7/10/2023 12:06:00 PM,7/10/2023 1:32:00 PM,FileLong,Profit target,$523.50,$100882.50,$0.00,$0.00,$0.00,$0.00,$0.00,$174.00,$523.50,$0.00,87,
911,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17451.00,17522.50,7/10/2023 12:31:00 PM,7/10/2023 1:32:00 PM,ScaleInLong,Profit target,$429.00,$101311.50,$0.00,$0.00,$0.00,$0.00,$0.00,$42.00,$429.00,$0.00,62,
912,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17481.00,17522.50,7/10/2023 12:51:00 PM,7/10/2023 1:32:00 PM,ScaleInLong,Profit target,$249.00,$101560.50,$0.00,$0.00,$0.00,$0.00,$0.00,$34.50,$249.00,$0.00,42,
913,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17509.50,17500.75,7/11/2023 9:46:00 AM,7/11/2023 10:24:00 AM,FileShort,RevExitShort,$52.50,$101613.00,$0.00,$0.00,$0.00,$0.00,$0.00,$78.00,$346.50,$294.00,39,
914,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17460.00,17500.75,7/11/2023 10:16:00 AM,7/11/2023 10:24:00 AM,ScaleInShort,RevExitShort,($244.50),$101368.50,$0.00,$0.00,$0.00,$0.00,$0.00,$292.50,$24.00,$268.50,9,
915,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17505.75,17523.50,7/11/2023 10:25:00 AM,7/11/2023 1:48:00 PM,FileLong,Stop loss,$106.50,$101475.00,$0.00,$0.00,$0.00,$0.00,$0.00,$49.50,$522.00,$415.50,204,
916,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17536.25,17523.50,7/11/2023 10:41:00 AM,7/11/2023 1:48:00 PM,ScaleInLong,Stop loss,($76.50),$101398.50,$0.00,$0.00,$0.00,$0.00,$0.00,$181.50,$339.00,$415.50,188,
917,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17578.50,17523.50,7/11/2023 12:01:00 PM,7/11/2023 1:48:00 PM,ScaleInLong,Stop loss,($330.00),$101068.50,$0.00,$0.00,$0.00,$0.00,$0.00,$330.00,$85.50,$415.50,108,
918,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17801.75,17780.25,7/12/2023 9:50:00 AM,7/12/2023 11:35:00 AM,FileLong,Stop loss,($129.00),$100939.50,$0.00,$0.00,$0.00,$0.00,$0.00,$160.50,$292.50,$421.50,106,
919,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17808.50,17780.25,7/12/2023 10:06:00 AM,7/12/2023 11:35:00 AM,ScaleInLong,Stop loss,($169.50),$100770.00,$0.00,$0.00,$0.00,$0.00,$0.00,$169.50,$252.00,$421.50,90,
920,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17782.50,17797.00,7/12/2023 11:36:00 AM,7/12/2023 3:56:00 PM,FileShort,TimeExitShort,($87.00),$100683.00,$0.00,$0.00,$0.00,$0.00,$0.00,$231.00,$574.50,$661.50,261,
921,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18099.25,18118.00,7/17/2023 9:32:00 AM,7/17/2023 9:40:00 AM,FileLong,RevExitLong,$112.50,$100795.50,$0.00,$0.00,$0.00,$0.00,$0.00,$94.50,$150.00,$37.50,9,
922,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,18109.00,18088.75,7/17/2023 9:41:00 AM,7/17/2023 10:02:00 AM,FileShort,RevExitShort,$121.50,$100917.00,$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$345.00,$223.50,22,
923,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18091.25,18181.75,7/17/2023 10:03:00 AM,7/17/2023 3:05:00 PM,FileLong,Profit target,$543.00,$101460.00,$0.00,$0.00,$0.00,$0.00,$0.00,$121.50,$543.00,$0.00,303,
924,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18127.25,18181.75,7/17/2023 11:36:00 AM,7/17/2023 3:05:00 PM,ScaleInLong,Profit target,$327.00,$101787.00,$0.00,$0.00,$0.00,$0.00,$0.00,$145.50,$327.00,$0.00,210,
925,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18127.00,18181.75,7/17/2023 12:51:00 PM,7/17/2023 3:05:00 PM,ScaleInLong,Profit target,$328.50,$102115.50,$0.00,$0.00,$0.00,$0.00,$0.00,$31.50,$328.50,$0.00,135,
926,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17919.25,17969.25,7/21/2023 10:33:00 AM,7/21/2023 11:10:00 AM,FileShort,Stop loss,($300.00),$101815.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$129.00,$429.00,38,
927,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17845.00,17914.00,7/24/2023 9:58:00 AM,7/24/2023 2:31:00 PM,FileLong,Stop loss,$414.00,$102229.50,$0.00,$0.00,$0.00,$0.00,$0.00,$75.00,$573.00,$159.00,274,
928,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17917.25,17914.00,7/24/2023 10:26:00 AM,7/24/2023 2:31:00 PM,ScaleInLong,Stop loss,($19.50),$102210.00,$0.00,$0.00,$0.00,$0.00,$0.00,$336.00,$139.50,$159.00,246,
929,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17900.75,17914.00,7/24/2023 11:56:00 AM,7/24/2023 2:31:00 PM,ScaleInLong,Stop loss,$79.50,$102289.50,$0.00,$0.00,$0.00,$0.00,$0.00,$148.50,$238.50,$159.00,156,
930,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17938.25,17969.75,7/25/2023 9:32:00 AM,7/25/2023 10:32:00 AM,FileLong,RevExitLong,$189.00,$102478.50,$0.00,$0.00,$0.00,$0.00,$0.00,$1.50,$469.50,$280.50,61,
931,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17961.25,17981.75,7/25/2023 10:33:00 AM,7/25/2023 11:13:00 AM,FileShort,Stop loss,($123.00),$102355.50,$0.00,$0.00,$0.00,$0.00,$0.00,$123.00,$94.50,$217.50,41,
932,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17952.25,17981.75,7/25/2023 10:56:00 AM,7/25/2023 11:13:00 AM,ScaleInShort,Stop loss,($177.00),$102178.50,$0.00,$0.00,$0.00,$0.00,$0.00,$177.00,$33.00,$210.00,18,
933,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18193.75,18219.25,7/27/2023 9:35:00 AM,7/27/2023 9:42:00 AM,FileLong,RevExitLong,$153.00,$102331.50,$0.00,$0.00,$0.00,$0.00,$0.00,$6.00,$217.50,$64.50,8,
934,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,18228.25,18120.75,7/27/2023 9:43:00 AM,7/27/2023 10:30:00 AM,FileShort,Profit target,$645.00,$102976.50,$0.00,$0.00,$0.00,$0.00,$0.00,$111.00,$645.00,$0.00,48,
935,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,18213.25,18120.75,7/27/2023 10:01:00 AM,7/27/2023 10:30:00 AM,ScaleInShort,Profit target,$555.00,$103531.50,$0.00,$0.00,$0.00,$0.00,$0.00,$84.00,$555.00,$0.00,30,
936,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,18124.75,18174.75,7/27/2023 10:34:00 AM,7/27/2023 10:47:00 AM,FileShort,Stop loss,($300.00),$103231.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$9.00,$309.00,14,
937,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18173.50,18123.50,7/27/2023 10:48:00 AM,7/27/2023 10:59:00 AM,FileLong,Stop loss,($300.00),$102931.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$25.50,$325.50,12,
938,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18107.25,18190.00,7/28/2023 9:41:00 AM,7/28/2023 12:59:00 PM,FileLong,Stop loss,$496.50,$103428.00,$0.00,$0.00,$0.00,$0.00,$0.00,$48.00,$787.50,$291.00,199,
939,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18175.75,18190.00,7/28/2023 11:11:00 AM,7/28/2023 12:59:00 PM,ScaleInLong,Stop loss,$85.50,$103513.50,$0.00,$0.00,$0.00,$0.00,$0.00,$63.00,$376.50,$291.00,109,
940,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18091.50,18157.00,8/1/2023 10:18:00 AM,8/1/2023 1:31:00 PM,FileLong,Stop loss,$393.00,$103906.50,$0.00,$0.00,$0.00,$0.00,$0.00,$124.50,$571.50,$178.50,194,
941,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18135.50,18157.00,8/1/2023 10:36:00 AM,8/1/2023 1:31:00 PM,ScaleInLong,Stop loss,$129.00,$104035.50,$0.00,$0.00,$0.00,$0.00,$0.00,$88.50,$307.50,$178.50,176,
942,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,18154.50,18157.00,8/1/2023 12:46:00 PM,8/1/2023 1:31:00 PM,ScaleInLong,Stop loss,$15.00,$104050.50,$0.00,$0.00,$0.00,$0.00,$0.00,$43.50,$193.50,$178.50,46,
943,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17946.25,17896.25,8/2/2023 9:38:00 AM,8/2/2023 10:10:00 AM,FileLong,Stop loss,($300.00),$103750.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$169.50,$469.50,33,
944,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17872.50,17896.75,8/4/2023 9:33:00 AM,8/4/2023 9:36:00 AM,FileLong,RevExitLong,$145.50,$103896.00,$0.00,$0.00,$0.00,$0.00,$0.00,$67.50,$172.50,$27.00,4,
945,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17908.75,17754.00,8/4/2023 9:37:00 AM,8/4/2023 10:05:00 AM,FileShort,Profit target,$928.50,$104824.50,$0.00,$0.00,$0.00,$0.00,$0.00,$108.00,$928.50,$0.00,29,
946,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17799.00,17754.00,8/4/2023 10:00:00 AM,8/4/2023 10:05:00 AM,FileShort,Profit target,$270.00,$105094.50,$0.00,$0.00,$0.00,$0.00,$0.00,$33.00,$270.00,$0.00,6,
947,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17806.75,17756.75,8/4/2023 10:21:00 AM,8/4/2023 2:33:00 PM,FileLong,Stop loss,($300.00),$104794.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$877.50,$1177.50,253,
948,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17693.00,17708.50,8/7/2023 11:22:00 AM,8/7/2023 11:24:00 AM,FileShort,RevExitShort,($93.00),$104701.50,$0.00,$0.00,$0.00,$0.00,$0.00,$97.50,$37.50,$130.50,3,
949,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17704.25,17798.50,8/7/2023 11:25:00 AM,8/7/2023 2:02:00 PM,FileLong,Profit target,$565.50,$105267.00,$0.00,$0.00,$0.00,$0.00,$0.00,$162.00,$565.50,$0.00,158,
950,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17723.50,17798.50,8/7/2023 11:51:00 AM,8/7/2023 2:02:00 PM,ScaleInLong,Profit target,$450.00,$105717.00,$0.00,$0.00,$0.00,$0.00,$0.00,$30.00,$450.00,$0.00,132,
951,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17767.75,17798.50,8/7/2023 12:56:00 PM,8/7/2023 2:02:00 PM,ScaleInLong,Profit target,$184.50,$105901.50,$0.00,$0.00,$0.00,$0.00,$0.00,$88.50,$184.50,$0.00,67,
952,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17611.50,17496.75,8/9/2023 9:54:00 AM,8/9/2023 11:23:00 AM,FileShort,Profit target,$688.50,$106590.00,$0.00,$0.00,$0.00,$0.00,$0.00,$196.50,$688.50,$0.00,90,
953,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17568.50,17496.75,8/9/2023 10:56:00 AM,8/9/2023 11:23:00 AM,ScaleInShort,Profit target,$430.50,$107020.50,$0.00,$0.00,$0.00,$0.00,$0.00,$46.50,$430.50,$0.00,28,
954,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17510.25,17496.75,8/9/2023 11:21:00 AM,8/9/2023 11:23:00 AM,ScaleInShort,Profit target,$81.00,$107101.50,$0.00,$0.00,$0.00,$0.00,$0.00,$24.00,$81.00,$0.00,3,
955,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17620.00,17570.00,8/9/2023 2:16:00 PM,8/9/2023 3:41:00 PM,FileLong,Stop loss,($300.00),$106801.50,$0.00,$0.00,$0.00,$0.00,$0.00,$300.00,$174.00,$474.00,86,
956,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17637.75,17743.00,8/10/2023 9:34:00 AM,8/10/2023 10:23:00 AM,FileLong,Stop loss,$631.50,$107433.00,$0.00,$0.00,$0.00,$0.00,$0.00,$61.50,$880.50,$249.00,50,
957,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17765.25,17743.00,8/10/2023 10:01:00 AM,8/10/2023 10:23:00 AM,ScaleInLong,Stop loss,($133.50),$107299.50,$0.00,$0.00,$0.00,$0.00,$0.00,$133.50,$115.50,$249.00,23,
958,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17709.00,17561.50,8/10/2023 10:40:00 AM,8/10/2023 11:52:00 AM,FileShort,Profit target,$885.00,$108184.50,$0.00,$0.00,$0.00,$0.00,$0.00,$55.50,$885.00,$0.00,73,
959,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17614.00,17561.50,8/10/2023 11:26:00 AM,8/10/2023 11:52:00 AM,ScaleInShort,Profit target,$315.00,$108499.50,$0.00,$0.00,$0.00,$0.00,$0.00,$330.00,$315.00,$0.00,27,
960,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Short,3,17564.75,17586.75,8/10/2023 11:56:00 AM,8/10/2023 12:07:00 PM,FileShort,RevExitShort,($132.00),$108367.50,$0.00,$0.00,$0.00,$0.00,$0.00,$145.50,$58.50,$190.50,12,
961,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17581.75,17567.75,8/10/2023 12:08:00 PM,8/10/2023 12:57:00 PM,FileLong,Stop loss,($84.00),$108283.50,$0.00,$0.00,$0.00,$0.00,$0.00,$258.00,$249.00,$333.00,50,
962,MNQ 03-26,Backtest,Algo Exchange Signals V1.1,Long,3,17603.50,17567.75,8/10/2023 12:41:00 PM,8/10/2023 12:57:00 PM,ScaleInLong,Stop loss,($214.50),$108069.00,$0.00,$0.00,$0.00,$0.00,$0.00,$214.50,$118.50,$333.00,17,
